,Country,year,value
5810,United Kingdom,2014,0.919
5811,United States,2014,0.9179999999999999
5812,Uruguay,2014,0.8009999999999999
5813,Uzbekistan,2014,0.695
5814,Vanuatu,2014,0.598
5815,Venezuela(BolivarianRepublicof),2014,0.778
5816,Viet Nam,2014,0.6779999999999999
5817,Yemen,2014,0.505
5818,Zambia,2014,0.58
5819,Zimbabwe,2014,0.525
5820,Afghanistan,2015,0.493
5821,Albania,2015,0.7759999999999999
5822,Algeria,2015,0.7490000000000001
5823,Andorra,2015,0.8540000000000001
5824,Angola,2015,0.5720000000000001
5825,Antigua and Barbuda,2015,0.775
5826,Argentina,2015,0.8220000000000001
5827,Armenia,2015,0.748
5828,Aruba,2015,
5829,Australia,2015,0.9359999999999999
5830,Austria,2015,0.903
5831,Azerbaijan,2015,0.758
5832,Bahamas,2015,0.807
5833,Bahrain,2015,0.8320000000000001
5834,Bangladesh,2015,0.5920000000000001
5835,Barbados,2015,0.797
5836,Belarus,2015,0.805
5837,Belgium,2015,0.9129999999999999
5838,Belize,2015,0.7090000000000001
5839,Benin,2015,0.508
5840,Bhutan,2015,0.603
5841,Bolivia(PlurinationalStateof),2015,0.6809999999999999
5842,BosniaandHerzegovina,2015,0.755
5843,Botswana,2015,0.706
5844,Brazil,2015,0.757
5845,BruneiDarussalam,2015,0.852
5846,Bulgaria,2015,0.807
5847,BurkinaFaso,2015,0.41200000000000003
5848,Burundi,2015,0.418
5849,CaboVerde,2015,0.647
5850,Cambodia,2015,0.5710000000000001
5851,Cameroon,2015,0.5479999999999999
5852,Canada,2015,0.92
5853,Cabo Verde,2015,
5854,CentralAfricanRepublic,2015,0.35700000000000004
5855,Chad,2015,0.40700000000000003
5856,Chile,2015,0.84
5857,China,2015,0.743
5858,Colombia,2015,0.742
5859,Comoros,2015,0.502
5860,Congo,2015,0.613
5861,Congo(DemocraticRepublicofthe),2015,0.444
5862,Costa Rica,2015,0.7879999999999999
5863,Croatia,2015,0.8270000000000001
5864,Cuba,2015,0.772
5865,Cyprus,2015,0.86
5866,Czech Republic,2015,0.882
5867,Côted'Ivoire,2015,0.478
5868,Denmark,2015,0.9259999999999999
5869,Djibouti,2015,0.47
5870,Dominica,2015,0.721
5871,DominicanRepublic,2015,0.7290000000000001
5872,Ecuador,2015,0.743
5873,Egypt,2015,0.691
5874,El Salvador,2015,0.674
5875,EquatorialGuinea,2015,0.593
5876,Eritrea,2015,0.433
5877,Estonia,2015,0.866
5878,Eswatini(Kingdomof),2015,0.584
5879,Ethiopia,2015,0.451
5880,Fiji,2015,0.738
5881,Finland,2015,0.915
5882,France,2015,0.898
5883,Gabon,2015,0.6940000000000001
5884,Gambia,2015,0.457
5885,Georgia,2015,0.7709999999999999
5886,Germany,2015,0.9329999999999999
5887,Ghana,2015,0.585
5888,Greece,2015,0.866
5889,Grenada,2015,0.767
5890,Guatemala,2015,0.645
5891,Guinea,2015,0.44299999999999995
5892,Guinea-Bissau,2015,0.449
5893,Guyana,2015,0.6509999999999999
5894,Haiti,2015,0.493
5895,Honduras,2015,0.609
5896,Hong Kong,2015,0.927
5897,Hungary,2015,0.8340000000000001
5898,Iceland,2015,0.927
5899,India,2015,0.627
5900,Indonesia,2015,0.6859999999999999
5901,Iran(IslamicRepublicof),2015,0.789
5902,Iraq,2015,0.6679999999999999
5903,Ireland,2015,0.929
5904,Israel,2015,0.9009999999999999
5905,Italy,2015,0.8759999999999999
5906,Jamaica,2015,0.73
5907,Japan,2015,0.905
5908,Jordan,2015,0.733
5909,Kazakhstan,2015,0.797
5910,Kenya,2015,0.578
5911,Kiribati,2015,0.621
5912,Republic of Korea,2015,0.898
5913,Kuwait,2015,0.802
5914,Kyrgyzstan,2015,0.6659999999999999
5915,LaoPeople'sDemocraticRepublic,2015,0.593
5916,Latvia,2015,0.841
5917,Lebanon,2015,0.752
5918,Lesotho,2015,0.511
5919,Liberia,2015,0.43200000000000005
5920,Libya,2015,0.6940000000000001
5921,Liechtenstein,2015,0.912
5922,Lithuania,2015,0.852
5923,Luxembourg,2015,0.899
5924,Macau,2015,
5925,Madagascar,2015,0.514
5926,Malawi,2015,0.47
5927,Malaysia,2015,0.795
5928,Maldives,2015,0.71
5929,Mali,2015,0.418
5930,Malta,2015,0.871
5931,MarshallIslands,2015,
5932,Mauritania,2015,0.514
5933,Mauritius,2015,0.782
5934,Mexico,2015,0.767
5935,Micronesia(FederatedStatesof),2015,0.627
5936,Moldova(Republicof),2015,0.693
5937,Mongolia,2015,0.737
5938,Montenegro,2015,0.809
5939,Morocco,2015,0.655
5940,Mozambique,2015,0.43200000000000005
5941,Myanmar,2015,0.569
5942,Namibia,2015,0.642
5943,Nepal,2015,0.5660000000000001
5944,Netherlands,2015,0.9259999999999999
5945,New Zealand,2015,0.914
5946,Nicaragua,2015,0.652
5947,Niger,2015,0.34700000000000003
5948,Nigeria,2015,0.527
5949,Norway,2015,0.948
5950,Oman,2015,0.8220000000000001
5951,Pakistan,2015,0.551
5952,Palau,2015,0.7929999999999999
5953,Palestine,2015,0.687
5954,Panama,2015,0.7809999999999999
5955,PapuaNewGuinea,2015,0.542
5956,Paraguay,2015,0.7020000000000001
5957,Peru,2015,0.745
5958,Philippines,2015,0.693
5959,Poland,2015,0.855
5960,Portugal,2015,0.8420000000000001
5961,Puerto Rico,2015,
5962,Qatar,2015,0.8540000000000001
5963,Romania,2015,0.805
5964,Russian Federation,2015,0.813
5965,Rwanda,2015,0.51
5966,Saint Kitts and Nevis,2015,0.773
5967,Saint Lucia,2015,0.7440000000000001
5968,Saint Vincent and Grenadines,2015,0.72
5969,Samoa,2015,0.706
5970,San Marino,2015,
5971,Sao Tome and Principe,2015,0.58
5972,Saudi Arabia,2015,0.8540000000000001
5973,Senegal,2015,0.49200000000000005
5974,Serbia,2015,0.78
5975,Seychelles,2015,0.7909999999999999
5976,Sierra Leone,2015,0.413
5977,Singapore,2015,0.929
5978,Slovakia,2015,0.851
5979,Slovenia,2015,0.889
5980,Solomon Islands,2015,0.546
5981,South Africa,2015,0.6920000000000001
5982,South Sudan,2015,0.39899999999999997
5983,Spain,2015,0.885
5984,Sri Lanka,2015,0.7659999999999999
5985,Sudan,2015,0.49700000000000005
5986,Suriname,2015,0.722
5987,Sweden,2015,0.929
5988,Switzerland,2015,0.9420000000000001
5989,Syrian Arab Republic,2015,0.5379999999999999
5990,Tajikistan,2015,0.645
5991,Tanzania(UnitedRepublicof),2015,0.528
5992,Thailand,2015,0.741
5993,TheformerYugoslavRepublicofMacedonia,2015,0.754
5994,Timor-Leste,2015,0.63
5995,Togo,2015,0.495
5996,Tonga,2015,0.721
5997,Trinidad and Tobago,2015,0.7829999999999999
5998,Tunisia,2015,0.728
5999,Turkey,2015,0.7829999999999999
6000,Turkmenistan,2015,0.701
6001,Uganda,2015,0.505
6002,Ukraine,2015,0.743
6003,United Arab Emirates,2015,0.86
6004,United Kingdom,2015,0.9179999999999999
6005,United States,2015,0.92
6006,Uruguay,2015,0.8
6007,Uzbekistan,2015,0.698
6008,Vanuatu,2015,0.599
6009,Venezuela(BolivarianRepublicof),2015,0.775
6010,Viet Nam,2015,0.684
6011,Yemen,2015,0.483
6012,Zambia,2015,0.583
6013,Zimbabwe,2015,0.529
6014,Afghanistan,2016,0.494
6015,Albania,2016,0.782
6016,Algeria,2016,0.753
6017,Andorra,2016,0.856
6018,Angola,2016,0.5770000000000001
6019,Antigua and Barbuda,2016,0.778
6020,Argentina,2016,0.8220000000000001
6021,Armenia,2016,0.7490000000000001
6022,Aruba,2016,
6023,Australia,2016,0.938
6024,Austria,2016,0.9059999999999999
6025,Azerbaijan,2016,0.757
6026,Bahamas,2016,0.8059999999999999
6027,Bahrain,2016,0.846
6028,Bangladesh,2016,0.597
6029,Barbados,2016,0.799
6030,Belarus,2016,0.805
6031,Belgium,2016,0.915
6032,Belize,2016,0.7090000000000001
6033,Benin,2016,0.512
6034,Bhutan,2016,0.609
6035,Bolivia(PlurinationalStateof),2016,0.6890000000000001
6036,BosniaandHerzegovina,2016,0.7659999999999999
6037,Botswana,2016,0.7120000000000001
6038,Brazil,2016,0.758
6039,BruneiDarussalam,2016,0.852
6040,Bulgaria,2016,0.81
6041,BurkinaFaso,2016,0.42
6042,Burundi,2016,0.418
6043,CaboVerde,2016,0.652
6044,Cambodia,2016,0.5760000000000001
6045,Cameroon,2016,0.5529999999999999
6046,Canada,2016,0.922
6047,Cabo Verde,2016,
6048,CentralAfricanRepublic,2016,0.36200000000000004
6049,Chad,2016,0.405
6050,Chile,2016,0.8420000000000001
6051,China,2016,0.748
6052,Colombia,2016,0.747
6053,Comoros,2016,0.502
6054,Congo,2016,0.612
6055,Congo(DemocraticRepublicofthe),2016,0.452
6056,Costa Rica,2016,0.7909999999999999
6057,Croatia,2016,0.828
6058,Cuba,2016,0.774
6059,Cyprus,2016,0.867
6060,Czech Republic,2016,0.885
6061,Côted'Ivoire,2016,0.486
6062,Denmark,2016,0.9279999999999999
6063,Djibouti,2016,0.474
6064,Dominica,2016,0.718
6065,DominicanRepublic,2016,0.733
6066,Ecuador,2016,0.7490000000000001
6067,Egypt,2016,0.6940000000000001
6068,El Salvador,2016,0.679
6069,EquatorialGuinea,2016,0.593
6070,Eritrea,2016,0.436
6071,Estonia,2016,0.868
6072,Eswatini(Kingdomof),2016,0.586
6073,Ethiopia,2016,0.457
6074,Fiji,2016,0.738
6075,Finland,2016,0.9179999999999999
6076,France,2016,0.899
6077,Gabon,2016,0.698
6078,Gambia,2016,0.457
6079,Georgia,2016,0.7759999999999999
6080,Germany,2016,0.934
6081,Ghana,2016,0.588
6082,Greece,2016,0.868
6083,Grenada,2016,0.77
6084,Guatemala,2016,0.649
6085,Guinea,2016,0.449
6086,Guinea-Bissau,2016,0.45299999999999996
6087,Guyana,2016,0.652
6088,Haiti,2016,0.496
6089,Honduras,2016,0.614
6090,Hong Kong,2016,0.93
6091,Hungary,2016,0.835
6092,Iceland,2016,0.9329999999999999
6093,India,2016,0.636
6094,Indonesia,2016,0.691
6095,Iran(IslamicRepublicof),2016,0.7959999999999999
6096,Iraq,2016,0.672
6097,Ireland,2016,0.934
6098,Israel,2016,0.902
6099,Italy,2016,0.878
6100,Jamaica,2016,0.732
6101,Japan,2016,0.907
6102,Jordan,2016,0.735
6103,Kazakhstan,2016,0.797
6104,Kenya,2016,0.585
6105,Kiribati,2016,0.61
6106,Republic of Korea,2016,0.9
6107,Kuwait,2016,0.804
6108,Kyrgyzstan,2016,0.669
6109,LaoPeople'sDemocraticRepublic,2016,0.598
6110,Latvia,2016,0.8440000000000001
6111,Lebanon,2016,0.753
6112,Lesotho,2016,0.516
6113,Liberia,2016,0.43200000000000005
6114,Libya,2016,0.693
6115,Liechtenstein,2016,0.915
6116,Lithuania,2016,0.855
6117,Luxembourg,2016,0.904
6118,Macau,2016,
6119,Madagascar,2016,0.517
6120,Malawi,2016,0.474
6121,Malaysia,2016,0.799
6122,Maldives,2016,0.7120000000000001
6123,Mali,2016,0.42100000000000004
6124,Malta,2016,0.875
6125,MarshallIslands,2016,
6126,Mauritania,2016,0.516
6127,Mauritius,2016,0.7879999999999999
6128,Mexico,2016,0.772
6129,Micronesia(FederatedStatesof),2016,0.627
6130,Moldova(Republicof),2016,0.6970000000000001
6131,Mongolia,2016,0.743
6132,Montenegro,2016,0.81
6133,Morocco,2016,0.662
6134,Mozambique,2016,0.435
6135,Myanmar,2016,0.574
6136,Namibia,2016,0.645
6137,Nepal,2016,0.569
6138,Netherlands,2016,0.9279999999999999
6139,New Zealand,2016,0.915
6140,Nicaragua,2016,0.657
6141,Niger,2016,0.35100000000000003
6142,Nigeria,2016,0.53
6143,Norway,2016,0.951
6144,Oman,2016,0.8220000000000001
6145,Pakistan,2016,0.56
6146,Palau,2016,0.7979999999999999
6147,Palestine,2016,0.6890000000000001
6148,Panama,2016,0.785
6149,PapuaNewGuinea,2016,0.5429999999999999
6150,Paraguay,2016,0.7020000000000001
6151,Peru,2016,0.748
6152,Philippines,2016,0.696
6153,Poland,2016,0.86
6154,Portugal,2016,0.845
6155,Puerto Rico,2016,
6156,Qatar,2016,0.855
6157,Romania,2016,0.807
6158,Russian Federation,2016,0.815
6159,Rwanda,2016,0.52
6160,Saint Kitts and Nevis,2016,0.774
6161,Saint Lucia,2016,0.745
6162,Saint Vincent and Grenadines,2016,0.721
6163,Samoa,2016,0.711
6164,San Marino,2016,
6165,Sao Tome and Principe,2016,0.584
6166,Saudi Arabia,2016,0.8540000000000001
6167,Senegal,2016,0.499
6168,Serbia,2016,0.785
6169,Seychelles,2016,0.7929999999999999
6170,Sierra Leone,2016,0.413
6171,Singapore,2016,0.93
6172,Slovakia,2016,0.853
6173,Slovenia,2016,0.894
6174,Solomon Islands,2016,0.5429999999999999
6175,South Africa,2016,0.696
6176,South Sudan,2016,0.39399999999999996
6177,Spain,2016,0.889
6178,Sri Lanka,2016,0.768
6179,Sudan,2016,0.499
6180,Suriname,2016,0.7190000000000001
6181,Sweden,2016,0.932
6182,Switzerland,2016,0.943
6183,Syrian Arab Republic,2016,0.536
6184,Tajikistan,2016,0.647
6185,Tanzania(UnitedRepublicof),2016,0.5329999999999999
6186,Thailand,2016,0.748
6187,TheformerYugoslavRepublicofMacedonia,2016,0.7559999999999999
6188,Timor-Leste,2016,0.631
6189,Togo,2016,0.5
6190,Tonga,2016,0.7240000000000001
6191,Trinidad and Tobago,2016,0.785
6192,Tunisia,2016,0.732
6193,Turkey,2016,0.787
6194,Turkmenistan,2016,0.705
6195,Uganda,2016,0.508
6196,Ukraine,2016,0.746
6197,United Arab Emirates,2016,0.862
6198,United Kingdom,2016,0.92
6199,United States,2016,0.922
6200,Uruguay,2016,0.802
6201,Uzbekistan,2016,0.703
6202,Vanuatu,2016,0.6
6203,Venezuela(BolivarianRepublicof),2016,0.7659999999999999
6204,Viet Nam,2016,0.6890000000000001
6205,Yemen,2016,0.462
6206,Zambia,2016,0.586
6207,Zimbabwe,2016,0.532
6208,Afghanistan,2017,0.498
6209,Albania,2017,0.785
6210,Algeria,2017,0.754
6211,Andorra,2017,0.858
6212,Angola,2017,0.581
6213,Antigua and Barbuda,2017,0.78
6214,Argentina,2017,0.825
6215,Armenia,2017,0.755
6216,Aruba,2017,
6217,Australia,2017,0.9390000000000001
6218,Austria,2017,0.9079999999999999
6219,Azerbaijan,2017,0.757
6220,Bahamas,2017,0.807
6221,Bahrain,2017,0.846
6222,Bangladesh,2017,0.608
6223,Barbados,2017,0.8
6224,Belarus,2017,0.8079999999999999
6225,Belgium,2017,0.9159999999999999
6226,Belize,2017,0.708
6227,Benin,2017,0.515
6228,Bhutan,2017,0.612
6229,Bolivia(PlurinationalStateof),2017,0.693
6230,BosniaandHerzegovina,2017,0.768
6231,Botswana,2017,0.7170000000000001
6232,Brazil,2017,0.759
6233,BruneiDarussalam,2017,0.853
6234,Bulgaria,2017,0.813
6235,BurkinaFaso,2017,0.423
6236,Burundi,2017,0.41700000000000004
6237,CaboVerde,2017,0.654
6238,Cambodia,2017,0.5820000000000001
6239,Cameroon,2017,0.556
6240,Canada,2017,0.9259999999999999
6241,Cabo Verde,2017,
6242,CentralAfricanRepublic,2017,0.36700000000000005
6243,Chad,2017,0.40399999999999997
6244,Chile,2017,0.843
6245,China,2017,0.752
6246,Colombia,2017,0.747
6247,Comoros,2017,0.503
6248,Congo,2017,0.606
6249,Congo(DemocraticRepublicofthe),2017,0.457
6250,Costa Rica,2017,0.794
6251,Croatia,2017,0.831
6252,Cuba,2017,0.777
6253,Cyprus,2017,0.8690000000000001
6254,Czech Republic,2017,0.888
6255,Côted'Ivoire,2017,0.49200000000000005
6256,Denmark,2017,0.929
6257,Djibouti,2017,0.47600000000000003
6258,Dominica,2017,0.715
6259,DominicanRepublic,2017,0.736
6260,Ecuador,2017,0.752
6261,Egypt,2017,0.696
6262,El Salvador,2017,0.674
6263,EquatorialGuinea,2017,0.591
6264,Eritrea,2017,0.44
6265,Estonia,2017,0.871
6266,Eswatini(Kingdomof),2017,0.588
6267,Ethiopia,2017,0.46299999999999997
6268,Fiji,2017,0.741
6269,Finland,2017,0.92
6270,France,2017,0.9009999999999999
6271,Gabon,2017,0.7020000000000001
6272,Gambia,2017,0.46
6273,Georgia,2017,0.78
6274,Germany,2017,0.9359999999999999
6275,Ghana,2017,0.5920000000000001
6276,Greece,2017,0.87
6277,Grenada,2017,0.772
6278,Guatemala,2017,0.65
6279,Guinea,2017,0.45899999999999996
6280,Guinea-Bissau,2017,0.455
6281,Guyana,2017,0.654
6282,Haiti,2017,0.498
6283,Honduras,2017,0.617
6284,Hong Kong,2017,0.9329999999999999
6285,Hungary,2017,0.838
6286,Iceland,2017,0.935
6287,India,2017,0.64
6288,Indonesia,2017,0.6940000000000001
6289,Iran(IslamicRepublicof),2017,0.7979999999999999
6290,Iraq,2017,0.685
6291,Ireland,2017,0.938
6292,Israel,2017,0.903
6293,Italy,2017,0.88
6294,Jamaica,2017,0.732
6295,Japan,2017,0.909
6296,Jordan,2017,0.735
6297,Kazakhstan,2017,0.8
6298,Kenya,2017,0.59
6299,Kiribati,2017,0.612
6300,Republic of Korea,2017,0.903
6301,Kuwait,2017,0.8029999999999999
6302,Kyrgyzstan,2017,0.672
6303,LaoPeople'sDemocraticRepublic,2017,0.601
6304,Latvia,2017,0.847
6305,Lebanon,2017,0.757
6306,Lesotho,2017,0.52
6307,Liberia,2017,0.435
6308,Libya,2017,0.706
6309,Liechtenstein,2017,0.9159999999999999
6310,Lithuania,2017,0.858
6311,Luxembourg,2017,0.904
6312,Macau,2017,
6313,Madagascar,2017,0.519
6314,Malawi,2017,0.47700000000000004
6315,Malaysia,2017,0.802
6316,Maldives,2017,0.7170000000000001
6317,Mali,2017,0.42700000000000005
6318,Malta,2017,0.878
6319,MarshallIslands,2017,0.708
6320,Mauritania,2017,0.52
6321,Mauritius,2017,0.79
6322,Mexico,2017,0.774
6323,Micronesia(FederatedStatesof),2017,0.627
6324,Moldova(Republicof),2017,0.7
6325,Mongolia,2017,0.741
6326,Montenegro,2017,0.8140000000000001
6327,Morocco,2017,0.667
6328,Mozambique,2017,0.43700000000000006
6329,Myanmar,2017,0.578
6330,Namibia,2017,0.647
6331,Nepal,2017,0.574
6332,Netherlands,2017,0.9309999999999999
6333,New Zealand,2017,0.917
6334,Nicaragua,2017,0.6579999999999999
6335,Niger,2017,0.354
6336,Nigeria,2017,0.532
6337,Norway,2017,0.953
6338,Oman,2017,0.821
6339,Pakistan,2017,0.562
6340,Palau,2017,0.7979999999999999
6341,Palestine,2017,0.6859999999999999
6342,Panama,2017,0.789
6343,PapuaNewGuinea,2017,0.544
6344,Paraguay,2017,0.7020000000000001
6345,Peru,2017,0.75
6346,Philippines,2017,0.6990000000000001
6347,Poland,2017,0.865
6348,Portugal,2017,0.847
6349,Puerto Rico,2017,
6350,Qatar,2017,0.856
6351,Romania,2017,0.8109999999999999
6352,Russian Federation,2017,0.816
6353,Rwanda,2017,0.524
6354,Saint Kitts and Nevis,2017,0.778
6355,Saint Lucia,2017,0.747
6356,Saint Vincent and Grenadines,2017,0.723
6357,Samoa,2017,0.713
6358,San Marino,2017,
6359,Sao Tome and Principe,2017,0.589
6360,Saudi Arabia,2017,0.853
6361,Senegal,2017,0.505
6362,Serbia,2017,0.787
6363,Seychelles,2017,0.797
6364,Sierra Leone,2017,0.419
6365,Singapore,2017,0.932
6366,Slovakia,2017,0.855
6367,Slovenia,2017,0.8959999999999999
6368,Solomon Islands,2017,0.546
6369,South Africa,2017,0.6990000000000001
6370,South Sudan,2017,0.38799999999999996
6371,Spain,2017,0.8909999999999999
6372,Sri Lanka,2017,0.77
6373,Sudan,2017,0.502
6374,Suriname,2017,0.72
6375,Sweden,2017,0.9329999999999999
6376,Switzerland,2017,0.9440000000000001
6377,Syrian Arab Republic,2017,0.536
6378,Tajikistan,2017,0.65
6379,Tanzania(UnitedRepublicof),2017,0.5379999999999999
6380,Thailand,2017,0.755
6381,TheformerYugoslavRepublicofMacedonia,2017,0.757
6382,Timor-Leste,2017,0.625
6383,Togo,2017,0.503
6384,Tonga,2017,0.726
6385,Trinidad and Tobago,2017,0.784
6386,Tunisia,2017,0.735
6387,Turkey,2017,0.7909999999999999
6388,Turkmenistan,2017,0.706
6389,Uganda,2017,0.516
6390,Ukraine,2017,0.7509999999999999
6391,United Arab Emirates,2017,0.863
6392,United Kingdom,2017,0.922
6393,United States,2017,0.924
6394,Uruguay,2017,0.804
6395,Uzbekistan,2017,0.71
6396,Vanuatu,2017,0.603
6397,Venezuela(BolivarianRepublicof),2017,0.7609999999999999
6398,Viet Nam,2017,0.6940000000000001
6399,Yemen,2017,0.452
6400,Zambia,2017,0.588
6401,Zimbabwe,2017,0.535
